Stock Index,Stock Price
AC3416,513.495944832149
AC3417,567.2500364919638
AC3418,324.88292395289545
AC3419,759.450234232411
AC3420,400.0551182840757
AC3421,394.6771550432244
AC3422,553.8174996649436
AC3423,260.64790728676394
AC3424,603.4364426227066
AC3425,405.1570104127474
AC3426,298.39336480214047
AC3427,408.0833073057395
AC3428,542.9787099979158
AC3429,539.6827521735281
AC3430,450.91382859783306
AC3431,477.2347574939162
AC3432,504.09347856310967
AC3433,412.30004850650687
AC3434,561.3433057836678
AC3435,614.2639041168743
AC3436,439.0546483211216
AC3437,434.8309999659523
AC3438,660.2657135799013
AC3439,314.2930530250716
AC3440,684.960155729699
AC3441,478.6604334238451
AC3442,266.56838614538026
AC3443,528.9493027425907
AC3444,354.822623424246
AC3445,393.64592832545895
AC3446,533.04172143698
AC3447,598.8835074267836
AC3448,341.22307848715803
AC3449,614.8882349822393
AC3450,382.60473261141055
AC3451,580.9941696165807
AC3452,522.2773450168652
AC3453,499.3518917357965
AC3454,333.56268128199196
AC3455,516.7583059902098
AC3456,334.5334364620538
AC3457,515.5528299144344
AC3458,517.4477621246381
AC3459,655.5901957493935
AC3460,472.737033081755
AC3461,489.5390092177647
AC3462,474.5913788322126
AC3463,635.8241094195829
AC3464,410.1884385096685
AC3465,546.6658220261021
AC3466,351.7245978827051
AC3467,315.38233148559516
AC3468,615.0512751077763
AC3469,425.1030128838185
AC3470,422.96389497965725
AC3471,526.1539116186949
AC3472,323.78596766827525
AC3473,443.0734937214257
AC3474,445.08993337742316
AC3475,337.14319924057895
AC3476,477.30528616668875
AC3477,527.88540909792
AC3478,414.09765995893986
AC3479,340.9328937173543
AC3480,387.8979070396821
AC3481,609.1830218032221
AC3482,461.8512739376889
AC3483,602.0148693971195
AC3484,571.7597394278195
AC3485,544.8005183773806
AC3486,330.0861532224375
AC3487,388.94666115186885
AC3488,698.4242157068725
AC3489,568.4651968307968
AC3490,613.0223871846268
AC3491,467.413821844888
AC3492,606.4494684107829
AC3493,260.2672051718746
AC3494,561.7084058255525
AC3495,326.8025358263384
AC3496,609.4339474390463
AC3497,428.1911375645122
AC3498,283.00745225868684
AC3499,451.5443691839721
AC3500,379.1888567292222
AC3501,359.2730839681313
AC3502,413.4855172770898
AC3503,397.88108288113705
AC3504,587.3752338450497
AC3505,610.8903280409695
AC3506,450.3396126511788
AC3507,560.8952037700902
AC3508,571.735205162676
AC3509,412.1650498129637
AC3510,632.5874616493855
AC3511,618.7629170843356
AC3512,582.1364162914431
AC3513,476.02914646353156
AC3514,291.6311273935711
AC3515,608.3237147736944
AC3516,482.15388601944244
AC3517,483.07808206232784
AC3518,501.1370273426141
AC3519,615.5382950199391
AC3520,777.2187111513891
AC3521,547.3032759576096
AC3522,614.316166913213
AC3523,559.5485735690862
AC3524,594.1482333787909
AC3525,547.4382310383222
AC3526,462.9054589874194
AC3527,275.61199604214653
AC3528,244.21883466916347
AC3529,594.3110746763307
AC3530,494.3758751670521
AC3531,520.2350892829729
AC3532,574.0863608333027
AC3533,510.8756202169365
AC3534,535.3776966094865
AC3535,570.985242489601
AC3536,362.3385981902947
AC3537,451.41147969065855
AC3538,538.0079242015252
AC3539,600.6707727634019
AC3540,445.81174220769975
AC3541,462.307037682798
AC3542,397.8087946021817
AC3543,620.2951209780547
AC3544,474.54245608841757
AC3545,484.9731809194119
AC3546,491.0431788762391
AC3547,493.0229944515055
AC3548,325.9825264936374
AC3549,668.7283731144116
AC3550,582.1109813653458
AC3551,526.9726789724506
AC3552,446.12088532044606
AC3553,607.1642414309591
AC3554,376.5599750160789
AC3555,357.05368383912656
AC3556,595.1732563170442
AC3557,499.0389171176665
AC3558,634.6520450972853
AC3559,501.0486652131079
AC3560,394.15128650134824
AC3561,382.2481899971593
AC3562,540.6507159553129
AC3563,608.5941482500268
AC3564,668.3925885026765
AC3565,534.626473557959
AC3566,419.35014547020336
AC3567,413.8044335958572
AC3568,396.0989203450845
AC3569,407.9858236185987
AC3570,557.4925949301363
AC3571,500.5969048098337
AC3572,490.7697889012745
AC3573,647.6297031777052
AC3574,521.0368500629477
AC3575,353.3019708782375
AC3576,475.0892509446795
AC3577,684.5283942991932
AC3578,317.2299040908829
AC3579,659.2578536784695
AC3580,369.00467623244185
AC3581,375.1382936370606
AC3582,375.38102315023605
AC3583,533.5706338052767
AC3584,395.0716453557249
AC3585,394.3690151803024
AC3586,422.0235049766407
AC3587,314.08342583468914
AC3588,453.9539874402869
AC3589,328.9403841112688
AC3590,413.41105083391926
AC3591,428.701603433993
AC3592,379.5297339500008
AC3593,275.6510301574216
AC3594,351.99747914998505
AC3595,466.37419638194984
AC3596,554.4587633360362
AC3597,296.9324799459
AC3598,416.2950037957361
AC3599,613.2143418289947
AC3600,636.5250743374372
AC3601,562.0310848520315
AC3602,518.5926092219348
AC3603,732.9709957790233
AC3604,403.2571598429886
AC3605,550.2791482304314
AC3606,632.1718941701356
AC3607,252.486470078448
AC3608,588.7681222025476
AC3609,479.74322478812906
AC3610,325.30912812390284
AC3611,550.100818617003
AC3612,287.2257448968504
AC3613,659.3482198259865
AC3614,499.73912486751885
AC3615,450.89011087067047
AC3616,408.0518628666541
AC3617,624.727416745567
AC3618,341.3469930405152
AC3619,459.44222023243816
AC3620,333.3588345869772
AC3621,556.7563055564035
AC3622,363.30249932411937
AC3623,459.12989947385944
AC3624,550.0900210257853
AC3625,382.24136431523857
AC3626,377.1888446531964
AC3627,518.2261239481949
AC3628,279.5258088410878
AC3629,263.1050510660205
AC3630,512.7064444020399
AC3631,268.31164030870474
AC3632,337.7935301277339
AC3633,390.42402556599376
AC3634,660.1481610457265
AC3635,477.8953597173551
AC3636,632.4191064698314
AC3637,430.4398173307601
AC3638,605.3756885695291
AC3639,314.7922424506208
AC3640,568.5086167816561
AC3641,478.4947834969729
AC3642,391.6480955396866
AC3643,500.54840681213534
AC3644,527.3609186753575
AC3645,644.9749456131804
AC3646,507.76368039334716
AC3647,409.52584331488845
AC3648,388.2789982034905
AC3649,423.91464922404305
AC3650,519.8495380156049
AC3651,652.2699150473647
AC3652,424.2185757576007
AC3653,490.6746658897172
AC3654,691.542128981864
AC3655,425.5135149922597
AC3656,478.9865465439256
AC3657,609.6982555855399
AC3658,578.3839865748536
AC3659,483.11794533964945
AC3660,335.60415651169797
AC3661,295.5669350703193
AC3662,444.15177130486387
AC3663,523.7278000849576
AC3664,430.5210365637822
AC3665,569.730834932521
AC3666,422.1140750814269
AC3667,504.5947445835777
AC3668,580.2617648814949
AC3669,628.501616186731
AC3670,482.2087241465932
AC3671,334.9649549149244
AC3672,420.69090768846036
AC3673,580.1417583012219
AC3674,603.657887130875
AC3675,510.3847584378194
AC3676,672.753576306433
AC3677,592.4254915506742
AC3678,680.411805409286
AC3679,437.37456226393914
AC3680,525.7317668681288
AC3681,521.2457292041009
AC3682,384.8362983515065
AC3683,516.8702142333111
AC3684,451.7524813675427
AC3685,395.6955625821755
AC3686,376.0256176883552
AC3687,566.4709507439262
AC3688,333.2768714117664
AC3689,541.7958105355017
AC3690,527.2830983801955
AC3691,467.8458221617696
AC3692,454.2423175571221
AC3693,269.97350876748874
AC3694,449.44737438019536
AC3695,395.5795870813517
AC3696,444.7324732536056
AC3697,402.01951269913764
AC3698,417.74393480671006
AC3699,351.1352694704253
AC3700,621.0123602392669
AC3701,404.7585376398483
AC3702,450.1389407808628
AC3703,349.02052707867784
AC3704,390.68975055872636
AC3705,517.2937789678804
AC3706,523.8507300693486
AC3707,628.8766593835297
AC3708,630.6697490050751
AC3709,494.3745821536041
AC3710,419.9723191929218
AC3711,560.9957714775305
AC3712,406.7478690840344
AC3713,579.4955631690093
AC3714,618.4385623006876
AC3715,651.8413876644902
AC3716,391.6964046269704
AC3717,539.0312744405426
AC3718,639.6589080572593
AC3719,605.1146736657608
AC3720,452.11826646261346
AC3721,468.9756736349671
AC3722,705.0183010303307
AC3723,479.4401543215042
AC3724,347.44291057284926
AC3725,570.3905841880957
AC3726,342.0510111536433
AC3727,528.8470498174174
AC3728,395.5505932872739
AC3729,453.617880851899
AC3730,492.6237695451764
AC3731,568.1185956060175
AC3732,475.1641724227833
AC3733,375.66579191146053
AC3734,513.2150704608571
AC3735,418.5496325881271
AC3736,544.4113170004057
AC3737,513.4385314628016
AC3738,449.26131794516914
AC3739,278.2571416416587
AC3740,449.62491554068566
AC3741,531.4137445947803
AC3742,545.5629543910461
AC3743,545.3224654256171
AC3744,282.924910511341
AC3745,398.66337690593593
AC3746,413.522166311383
AC3747,436.3790788983142
AC3748,400.3511883490868
AC3749,468.4985973388531
AC3750,684.8589788590061
AC3751,285.94110194991146
AC3752,338.67684717548514
AC3753,484.5537909304427
AC3754,521.4912844673623
AC3755,274.1200109934276
AC3756,427.0471933864463
AC3757,478.3668645973115
AC3758,485.33989930497654
AC3759,511.3213462076576
AC3760,406.12290979158297
AC3761,452.6435422585234
AC3762,465.8507773679244
AC3763,620.0617637635191
AC3764,455.5339012949664
AC3765,481.8233146138702
AC3766,435.4216461854382
AC3767,305.4130021506933
AC3768,627.5574474920393
AC3769,604.4310072401399
AC3770,354.84238998680615
AC3771,520.8643022457421
AC3772,451.4018453024095
AC3773,301.07835856635336
AC3774,379.8092241460811
AC3775,269.2496513106424
AC3776,472.1592619695208
AC3777,372.1615237056255
AC3778,570.2369792481492
AC3779,695.4382597553438
AC3780,298.65185293397656
AC3781,520.3477495984141
AC3782,312.1336590135416
AC3783,501.6483318114041
AC3784,406.6403109444138
AC3785,405.7066631163253
AC3786,438.74633926654013
AC3787,351.18965023357987
AC3788,539.0902571773692
AC3789,725.7042259917766
AC3790,562.6692995270478
AC3791,349.14197196364466
AC3792,577.3490478143569
AC3793,469.6435819124122
AC3794,621.0468377486953
AC3795,454.0658839678861
AC3796,451.0676144244711
AC3797,295.31721506998275
AC3798,506.25459831346353
AC3799,611.1620439284557
AC3800,330.49886793414123
AC3801,382.0638673043055
AC3802,386.64468970823145
AC3803,298.57841322718906
AC3804,269.99518682907603
AC3805,283.4259681602606
AC3806,527.5032518374294
AC3807,359.0520060678748
AC3808,662.0125824567846
AC3809,455.15650562031414
AC3810,470.0207943435642
AC3811,395.9820765726191
AC3812,507.8643583226811
AC3813,621.5083428374555
AC3814,556.2528507364048
AC3815,367.77947111569875
AC3816,572.0089338757803
AC3817,461.80560105351276
AC3818,720.5331398295543
AC3819,380.0017782520945
AC3820,340.09749348051
AC3821,361.60181934347395
AC3822,455.2781790605377
AC3823,437.8752194585716
AC3824,461.239547097077
AC3825,418.2385760675509
AC3826,474.2140211010242
AC3827,512.6569446675255
AD1,372.2338455955983
AD2,458.09777458949185
AD3,315.24141743414725
AD4,498.25418857319784
AD5,336.41913472048066
AD6,316.65717373588376
AD7,409.8063501246414
AD8,536.3174727704928
AD9,518.8476452830425
AD10,410.9627363600465
AD11,360.24156159099095
AD12,310.8965903156586
AD13,526.4423820105295
AD14,545.0432855046885
AD15,588.3620457418403
AD16,542.5810919695382
AD17,542.7277020186235
AD18,501.4214535885644
AD19,659.3940872179501
AD20,454.1072340382099
AD21,538.0243245790474
AD22,565.6571078291013
AD23,667.0217238314693
AD24,379.27737682003976
AD25,553.463890579305
AD26,473.0600410777266
AD27,430.06628978749615
AD28,430.92665521825415
AD29,514.942331778961
AD30,646.6471819975968
AD31,467.67175084869655
AD32,407.33323113258365
AD33,459.3543548897024
AD34,450.60533758386794
AD35,517.0338683865093
AD36,365.371272725174
AD37,318.9342692045384
AD38,700.6848646448874
AD39,589.9285748214098
AD40,449.73106940087985
AD41,236.3519220254373
AD42,368.3664756379828
AD43,439.42195540993237
AD44,580.7210812054145
AD45,633.8400206025422
AD46,466.4930719114657
AD47,418.49343042199365
AD48,430.79537538053734
AD49,443.8979968071217
AD50,483.0665903869251
AD51,264.55177960952483
AD52,339.83826843110353
AD53,464.7074421361889
AD54,306.2996458347483
AD55,504.57200050431965
AD56,603.8801390975933
AD57,552.7919934866322
AD58,565.2163069272563
AD59,502.164453654424
AD60,526.2241170551204
AD61,598.2656509831485
AD62,692.2752122418153
AD63,545.5510419364075
AD64,588.8319463217733
AD65,377.7319644154295
AD66,470.36291259100153
AD67,331.2587142242427
AD68,622.2773077088998
AD69,459.0820426178617
AD70,253.93440046888776
AD71,441.569137562048
AD72,533.8666962027941
AD73,483.86986930623914
AD74,379.24887939670316
AD75,568.6581905152439
AD76,711.8638012528114
AD77,408.10892751301105
AD78,464.29726713145436
AD79,667.8137121366316
AD80,557.9283101889715
AD81,590.4064278576135
AD82,504.05585467112803
AD83,324.1441513526388
AD84,496.9827947176899
AD85,587.3979859988403
AD86,465.19347108399126
AD87,486.2170991402799
AD88,492.5449942878574
AD89,296.73772802424287
AD90,568.3946302602607
AD91,682.80744404646
AD92,406.47461471906894
AD93,486.87647721744247
AD94,459.25976460877956
AD95,415.62982651956986
AD96,521.5504951204963
AD97,395.5614566822982
AD98,620.5672842165648
AD99,281.76604784229613
AD100,570.0962966093707
AD101,398.26712874418746
AD102,412.4145034931548
AD103,381.1971783523692
AD104,393.6221429689515
AD105,586.408375521878
AD106,606.4011540932464
AD107,654.4702557690288
AD108,634.9833921053877
AD109,365.31244168336906
AD110,507.2160864830578
AD111,467.34247562790966
AD112,586.5148112420168
AD113,464.27046310466244
AD114,413.5879375309575
AD115,431.6870760324333
AD116,496.6576261962367
AD117,568.608931767307
AD118,353.797618677349
AD119,441.16019380030286
AD120,265.0487293083776
AD121,290.05158184192936
AD122,507.18377476499296
AD123,292.93062618399375
AD124,500.03649062074527
AD125,519.0185129793756
AD126,442.2112917912206
AD127,608.9203387434031
AD128,472.2010154476655
AD129,519.4049989074468
AD130,419.0993337597087
AD131,567.8670215554512
AD132,477.8641432398125
AD133,536.432722674415
AD134,475.6131321814784
AD135,677.9580588107517
AD136,565.9765156789604
AD137,482.6656374086129
AD138,551.9067024789817
AD139,642.7039505959875
AD140,430.9269107880564
AD141,370.54679792633954
AD142,525.6672282199592
AD143,344.73185312230237
AD144,435.4166455284818
AD145,434.54185870780645
AD146,625.1234905962624
AD147,574.7538317147945
AD148,557.3847490977727
AD149,695.1056926874307
AD150,544.0073343041178
AD151,391.8903595231768
AD152,610.0575925079486
AD153,439.0002118120683
AD154,418.5369227362339
AD155,472.14019930062415
AD156,439.896701158813
AD157,604.150076805877
AD158,453.5602327357424
AD159,557.5012743617864
AD160,634.1084927485198
AD161,507.28146656367534
AD162,317.99652542260793
AD163,480.8368633904312
AD164,578.746856573206
AD165,498.1317499251107
AD166,433.8601551093918
AD167,431.20646091852205
AD168,450.72129164922995
AD169,553.9309336563567
AD170,319.50124363226485
AD171,524.4910305384817
AD172,361.2123355096621
AD173,503.91585342732856
AD174,531.7376478189371
AD175,424.83789011384005
AD176,454.41100747682975
AD177,460.0825963164763
AD178,646.5219354700362
AD179,552.6930498646016
AD180,356.4871436507584
AD181,669.8062676636748
AD182,427.361885074491
AD183,315.32323155540666
AD184,668.0626394869719
AD185,463.4301915503209
AD186,640.3927426347904
AD187,491.97692999367393
AD188,298.13050656073545
AD189,616.4031004773703
AD190,428.4506053921656
AD191,311.7675398601838
AD192,502.18723512936106
AD193,272.22517725927764
AD194,401.78841482222595
AD195,485.7217454245524
AD196,572.4975785951262
AD197,625.1278866453938
AD198,400.84333055244235
AD199,330.12433801216724
AD200,512.1172044562252
AD201,643.0946181051745
AD202,355.18020783180754
AD203,501.25032628065793
AD204,637.703542642368
AD205,452.22717439644987
AD206,428.8351534485426
AD207,572.4039969311539
AD208,545.8205499387119
AD209,493.1693422907755
AD210,748.053173123793
AD211,467.5218703022483
AD212,645.3501112019843
AD213,671.2912857726532
AD214,459.97760113224257
AD215,519.1998234352394
AD216,291.8053691545573
AD217,712.1238235166076
AD218,562.8927421392599
AD219,444.39437629438623
AD220,457.0973038210946
AD221,473.155272531508
AD222,673.525533296225
AD223,328.2347948483269
AD224,554.4871478209519
AD225,483.7413697630343
AD226,653.6919602761118
AD227,474.4971835134809
AD228,386.9286319284487
AD229,478.99359251429127
AD230,463.3893621357475
AD231,455.31072159544675
AD232,578.5647100123115
AD233,483.5920852796837
AD234,503.19019372217406
AD235,454.5049699960854
AD236,469.6760153099886
AD237,440.27648002989145
AD238,531.317157536535
AD239,552.1362955266703
AD240,700.8495791011501
AD241,523.4653826452
AD242,341.5183322260677
AD243,575.0772299425012
AD244,522.6828812160247
AD245,348.3239603062291
AD246,534.6802328526461
AD247,627.1830451032505
AD248,519.0398428056714
AD249,409.7018289126542
AD250,575.1173555435968
AD251,519.7719453102352
AD252,689.750082602761
AD253,364.51030811137366
AD254,363.83891427191816
AD255,521.9905734222389
AD256,349.0990593765844
AD257,629.3409977900849
AD258,480.02837496529463
AD259,359.054036967545
AD260,528.0562621227053
AD261,300.638322629213
AD262,286.9648724345128
AD263,529.4472820587181
AD264,407.11265759320133
AD265,533.977659144817
AD266,405.2881709285442
AD267,357.32558811046545
AD268,607.8591165617925
AD269,580.6388622640902
AD270,718.221333285977
AD271,443.3563767410063
AD272,477.36603762745153
AD273,303.7149681599524
AD274,380.62437246564843
AD275,542.4513095171427
AD276,287.5929235526185
AD277,296.0095834438252
AD278,538.4345302140131
AD279,412.13882088776876
AD280,545.3744820875451
AD281,441.8190832738284
AD282,619.241735631768
AD283,316.5671782591125
AD284,285.68216064757655
AD285,460.6733146637224
AD286,230.0952171849086
AD287,506.6692460989828
AD288,409.12900608780984
AD289,304.2242167761001
AD290,622.7174941423369
AD291,311.02035731441714
AD292,580.9518123512612
AD293,551.962854303627
AD294,543.3892541725752
AD295,413.27178596050203
AD296,504.84324682970265
AD297,281.2553634174109
AD298,560.9391662670286
AD299,559.1715027312023
AD300,391.6164542620447
AD301,348.93920547522424
AD302,468.6147557318989
AD303,473.3392080108298
AD304,558.9556898126804
AD305,490.66578368825424
AD306,474.08167529758185
AD307,443.82708520588864
AD308,414.30482581640825
AD309,373.03905824113696
AD310,491.79801142090525
AD311,527.5347993907716
AD312,625.1299511877965
AD313,623.8897084715101
AD314,350.81346936207274
AD315,533.9911018824728
AD316,487.1420175015338
AD317,608.084830214978
AD318,470.50511243984863
AD319,461.0864236305806
AD320,458.4605967156953
AD321,623.5546340414336
AD322,404.6755425239794
AD323,343.255710302314
AD324,527.7270832286988
AD325,672.5870727125887
AD326,447.4244784480819
AD327,610.4441295516331
AD328,410.7224894462953
AD329,622.0104842546666
AD330,546.870385091366
AD331,443.9432982410753
AD332,491.0557057072842
AD333,471.10006473092596
AD334,409.6013335403468
AD335,383.1183396263676
AD336,324.05819875103936
AD337,509.4892900580453
AD338,461.73864397349007
AD339,581.6322933409956
AD340,476.8060385180732
AD341,472.67465895423453
AD342,438.9380887931356
AD343,389.38690584757774
AD344,666.3948411327394
AD345,319.56439552889356
AD346,487.41176991502664
AD347,631.6561038347612
AD348,394.57183990582917
AD349,584.2153363112276
AD350,538.469765255765
AD351,502.06361312176205
AD352,462.9955638658864
AD353,404.8649319379571
AD354,448.7585896610393
AD355,668.7627571097526
AD356,451.08232229078254
AD357,255.12507080246482
AD358,467.25774084418043
AD359,296.27247806440994
AD360,581.973902343308
AD361,364.0258096061899
AD362,398.70905913110494
AD363,574.0176545005725
AD364,533.5525953776679
AD365,374.07125246615703
AD366,310.41234229759425
AD367,388.6646746326355
AD368,369.7682985310827
AD369,421.75686723036284
AD370,510.3977435859804
AD371,278.8766727062889
AD372,674.5816920478264
AD373,626.8855490273259
AD374,369.5743014197051
AD375,573.4911555446924
AD376,545.9500106968072
AD377,711.9310258094961
AD378,444.3818926868986
AD379,653.2584049586471
AD380,308.6035027463694
AD381,338.7805116698153
AD382,359.4617513105592
AD383,359.6814674256496
AD384,426.8067149063445
AD385,407.8118609678639
AD386,553.5620336048091
AD387,380.22422804263243
AD388,592.4223674904515
AD389,545.8908749325153
AD390,497.87437966950023
AD391,552.4678576676473
AD392,563.7112725768083
AD393,667.5075361641073
AD394,304.0583827702593
AD395,377.1911312446269
AD396,377.98397475007437
AD397,604.1084372426437
AD398,427.37916699611185
AD399,655.7532459580466
AD400,324.9729367273493
AD401,608.131039444574
AD402,345.6103757268952
AD403,573.8746429785326
AD404,633.0475364700561
AD405,394.0654099625882
AD406,362.9250610520133
AD407,506.161727982751
AD408,392.280942444732
AD409,255.04935575083934
AD410,372.29356064272605
AD411,628.3188197857479
AD412,448.8301872651781
AD413,350.3356219780757
AD414,441.0477663242488
AD415,528.4126263696356
AD416,385.87564376720644
AD417,464.57555786998785
AD418,449.64862919595026
AD419,451.56245704579544
AD420,323.4344701513158
AD421,518.2665643705394
AD422,300.9842277677087
AD423,559.7954386064442
AD424,454.7178022405151
AD425,494.984656842613
AD426,469.91900159337496
AD427,451.9396960511329
AD428,626.1849698811731
AD429,405.0408779247899
AD430,454.78669056410433
AD431,459.4964909801782
AD432,413.97834560090985
AD433,643.6999672058446
AD434,480.98227226035874
AD435,491.15707518261934
AD436,297.32428105334094
AD437,364.3740760723733
AD438,459.10687476439506
AD439,319.1086970760473
AD440,233.74108667439492
AD441,449.33514657135623
AD442,432.71563255957227
AD443,449.26604417958214
AD444,395.78046243261963
AD445,609.35151964481
AD446,406.20325566181657
AD447,612.9209697946687
AD448,389.1784857771671
AD449,550.2293805883965
AD450,592.6966012790781
AD451,643.2582358860375
AD452,523.2952906069214
AD453,468.50588629912596
AD454,474.83611005770007
AD455,528.1346804714995
AD456,384.0888530883636
AD457,360.00950616330533
AD458,324.8931372418174
AD459,389.30436116960277
AD460,621.9437340431743
AD461,633.46724302547
AD462,513.7620406462344
AD463,644.1892135441432
AD464,509.1393791173368
AD465,318.01583414617687
AD466,626.6419566847507
AD467,634.096012331108
AD468,343.61228455230196
AD469,447.553259571941
AD470,646.4190633692261
AD471,465.55184136815944
AD472,525.2601142747168
AD473,370.4903889038445
AD474,545.5961007991189
AD475,598.3347565295506
AD476,652.99126627439
AD477,549.3262437457024
AD478,346.8891123127614
AD479,461.08942025100407
AD480,404.65886060145925
AD481,507.3863741007877
AD482,358.64024432478857
AD483,497.3128629630661
AD484,639.2023826456029
AD485,687.3976082472657
AD486,292.9036506087181
AD487,418.3395692696787
AD488,505.6260675587385
AD489,581.7841330193907
AD490,547.8042337636476
AD491,307.63485651623546
AD492,323.5827829755303
AD493,544.2810769945979
AD494,481.03453822621805
AD495,505.77924278254636
AD496,647.0906011185623
AD497,482.3258326900299
AD498,484.2104917499462
AD499,486.6398966597063
AD500,479.4568170680984
AD501,490.99095315105797
AD502,480.66195945328485
AD503,482.63233468247074
AD504,477.1033651834573
AD505,476.051380041526
AD506,697.0320201434715
AD507,399.9298489347247
AD508,549.1440264179029
AD509,507.2090227569461
AD510,315.08094913432893
AD511,358.7620584675296
AD512,503.39618007008187
AD513,391.6911851396219
AD514,349.70217762378013
AD515,284.25788915311387
AD516,408.37191334447624
AD517,399.4392049415993
AD518,563.9458799811001
AD519,617.9257649603842
AD520,543.9524774809188
AD521,693.3635865996564
AD522,496.640997617675
AD523,454.0222432237845
AD524,529.6483796451199
AD525,419.3844707711571
AD526,467.4443009579776
AD527,446.12080860661183
AD528,326.2769704737263
AD529,335.30493549748024
